"PASSENGERS","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","YEAR",
1852.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
1854.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
1856.00,"YV","Mesa Airlines Inc.",14107,"PHX","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
1857.00,"OH","PSA Airlines Inc.",11057,"CLT","Charlotte, NC","NC",14457,"RAP","Rapid City, SD","SD",2019,
1866.00,"YV","Mesa Airlines Inc.",14107,"PHX","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
1883.00,"ZW","Air Wisconsin Airlines Corp",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1885.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
1885.00,"9E","Endeavor Air Inc.",11775,"FSD","Sioux Falls, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
1888.00,"YV","Mesa Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",14107,"PHX","Phoenix, AZ","AZ",2019,
1892.00,"YV","Mesa Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",14107,"PHX","Phoenix, AZ","AZ",2019,
1893.00,"F9","Frontier Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
1894.00,"YX","Republic Airline",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
1896.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",11775,"FSD","Sioux Falls, SD","SD",2019,
1896.00,"9E","Endeavor Air Inc.",13487,"MSP","Minneapolis, MN","MN",11775,"FSD","Sioux Falls, SD","SD",2019,
1902.00,"ZW","Air Wisconsin Airlines Corp",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1907.00,"YX","Republic Airline",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1926.00,"AX","Trans States Airlines",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1926.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
1929.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",14761,"SFB","Sanford, FL","FL",2019,
1935.00,"G4","Allegiant Air",14761,"SFB","Sanford, FL","FL",11775,"FSD","Sioux Falls, SD","SD",2019,
1940.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
1941.00,"AX","Trans States Airlines",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1947.00,"YV","Mesa Airlines Inc.",14107,"PHX","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
1949.00,"ZW","Air Wisconsin Airlines Corp",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1950.00,"OH","PSA Airlines Inc.",11057,"CLT","Charlotte, NC","NC",14457,"RAP","Rapid City, SD","SD",2019,
1959.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
1963.00,"ZW","Air Wisconsin Airlines Corp",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
1970.00,"ZW","Air Wisconsin Airlines Corp",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1970.00,"F9","Frontier Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
1977.00,"ZW","Air Wisconsin Airlines Corp",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
1983.00,"EV","ExpressJet Airlines LLC",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
2000.00,"AX","Trans States Airlines",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2001.00,"ZW","Air Wisconsin Airlines Corp",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
2013.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
2024.00,"G7","GoJet Airlines LLC d/b/a United Express",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
2025.00,"G7","GoJet Airlines LLC d/b/a United Express",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
2030.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",11775,"FSD","Sioux Falls, SD","SD",2019,
2040.00,"OO","SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN","MN",10141,"ABR","Aberdeen, SD","SD",2019,
2056.00,"YV","Mesa Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",14107,"PHX","Phoenix, AZ","AZ",2019,
2061.00,"ZW","Air Wisconsin Airlines Corp",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
2068.00,"YV","Mesa Airlines Inc.",14107,"PHX","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
2070.00,"OO","SkyWest Airlines Inc.",14869,"SLC","Salt Lake City, UT","UT",14457,"RAP","Rapid City, SD","SD",2019,
2080.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
2081.00,"OO","SkyWest Airlines Inc.",14120,"PIR","Pierre, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2091.00,"G7","GoJet Airlines LLC d/b/a United Express",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
2109.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",14457,"RAP","Rapid City, SD","SD",2019,
2119.00,"OO","SkyWest Airlines Inc.",10141,"ABR","Aberdeen, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
2120.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",14120,"PIR","Pierre, SD","SD",2019,
2127.00,"OO","SkyWest Airlines Inc.",10141,"ABR","Aberdeen, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
2137.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
2137.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2141.00,"F9","Frontier Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2149.00,"UA","United Air Lines Inc.",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
2151.00,"YX","Republic Airline",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2162.00,"OO","SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN","MN",10141,"ABR","Aberdeen, SD","SD",2019,
2163.00,"YV","Mesa Airlines Inc.",14107,"PHX","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
2163.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
2182.00,"DL","Delta Air Lines Inc.",14457,"RAP","Rapid City, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
2189.00,"OO","SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN","MN",10141,"ABR","Aberdeen, SD","SD",2019,
2197.00,"OO","SkyWest Airlines Inc.",10141,"ABR","Aberdeen, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
2204.00,"OO","SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN","MN",10141,"ABR","Aberdeen, SD","SD",2019,
2211.00,"DL","Delta Air Lines Inc.",13487,"MSP","Minneapolis, MN","MN",14457,"RAP","Rapid City, SD","SD",2019,
2216.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
2217.00,"F9","Frontier Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2217.00,"G7","GoJet Airlines LLC d/b/a United Express",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
2220.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
2229.00,"AX","Trans States Airlines",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2235.00,"ZW","Air Wisconsin Airlines Corp",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
2239.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",14869,"SLC","Salt Lake City, UT","UT",2019,
2242.00,"ZW","Air Wisconsin Airlines Corp",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
2250.00,"AX","Trans States Airlines",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2260.00,"MQ","Envoy Air",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
2274.00,"OO","SkyWest Airlines Inc.",10141,"ABR","Aberdeen, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
2279.00,"G7","GoJet Airlines LLC d/b/a United Express",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2284.00,"DL","Delta Air Lines Inc.",13487,"MSP","Minneapolis, MN","MN",14457,"RAP","Rapid City, SD","SD",2019,
2290.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2291.00,"AX","Trans States Airlines",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2295.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
2300.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
2302.00,"AX","Trans States Airlines",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
2303.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2305.00,"OO","SkyWest Airlines Inc.",10141,"ABR","Aberdeen, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
2309.00,"F9","Frontier Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
2316.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2319.00,"OO","SkyWest Airlines Inc.",10141,"ABR","Aberdeen, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
2321.00,"MQ","Envoy Air",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
2325.00,"F9","Frontier Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
2328.00,"OO","SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN","MN",10141,"ABR","Aberdeen, SD","SD",2019,
2340.00,"OO","SkyWest Airlines Inc.",10141,"ABR","Aberdeen, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
2342.00,"AX","Trans States Airlines",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2350.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",14457,"RAP","Rapid City, SD","SD",2019,
2352.00,"ZW","Air Wisconsin Airlines Corp",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
2358.00,"F9","Frontier Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
2359.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",14869,"SLC","Salt Lake City, UT","UT",2019,
2362.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
2369.00,"EV","ExpressJet Airlines LLC",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
2370.00,"OO","SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN","MN",10141,"ABR","Aberdeen, SD","SD",2019,
2375.00,"DL","Delta Air Lines Inc.",13487,"MSP","Minneapolis, MN","MN",14457,"RAP","Rapid City, SD","SD",2019,
2376.00,"OO","SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN","MN",10141,"ABR","Aberdeen, SD","SD",2019,
2378.00,"OO","SkyWest Airlines Inc.",14869,"SLC","Salt Lake City, UT","UT",14457,"RAP","Rapid City, SD","SD",2019,
2382.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
2387.00,"OO","SkyWest Airlines Inc.",14869,"SLC","Salt Lake City, UT","UT",14457,"RAP","Rapid City, SD","SD",2019,
2387.00,"DL","Delta Air Lines Inc.",14457,"RAP","Rapid City, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
2394.00,"AX","Trans States Airlines",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
2397.00,"UA","United Air Lines Inc.",13930,"ORD","Chicago, IL","IL",14457,"RAP","Rapid City, SD","SD",2019,
2404.00,"ZW","Air Wisconsin Airlines Corp",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
2404.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
2405.00,"F9","Frontier Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
2406.00,"YX","Republic Airline",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
2407.00,"F9","Frontier Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
2407.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",14457,"RAP","Rapid City, SD","SD",2019,
2413.00,"OO","SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN","MN",10141,"ABR","Aberdeen, SD","SD",2019,
2413.00,"F9","Frontier Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2416.00,"OO","SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN","MN",10141,"ABR","Aberdeen, SD","SD",2019,
2420.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
2423.00,"F9","Frontier Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
2429.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
2433.00,"YV","Mesa Airlines Inc.",14107,"PHX","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
2433.00,"OO","SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN","MN",10141,"ABR","Aberdeen, SD","SD",2019,
2437.00,"F9","Frontier Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2444.00,"ZW","Air Wisconsin Airlines Corp",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
2469.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",14869,"SLC","Salt Lake City, UT","UT",2019,
2470.00,"F9","Frontier Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2474.00,"DL","Delta Air Lines Inc.",13487,"MSP","Minneapolis, MN","MN",14457,"RAP","Rapid City, SD","SD",2019,
2477.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2479.00,"AX","Trans States Airlines",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
2492.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
2494.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
2500.00,"OO","SkyWest Airlines Inc.",10141,"ABR","Aberdeen, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
2505.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
2508.00,"DL","Delta Air Lines Inc.",13487,"MSP","Minneapolis, MN","MN",14457,"RAP","Rapid City, SD","SD",2019,
2509.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",14457,"RAP","Rapid City, SD","SD",2019,
2509.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA","GA",11775,"FSD","Sioux Falls, SD","SD",2019,
2511.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",14457,"RAP","Rapid City, SD","SD",2019,
2517.00,"ZW","Air Wisconsin Airlines Corp",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
2531.00,"OO","SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN","MN",10141,"ABR","Aberdeen, SD","SD",2019,
2535.00,"OO","SkyWest Airlines Inc.",10141,"ABR","Aberdeen, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
2544.00,"DL","Delta Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",10397,"ATL","Atlanta, GA","GA",2019,
2547.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA","GA",11775,"FSD","Sioux Falls, SD","SD",2019,
2552.00,"OO","SkyWest Airlines Inc.",14869,"SLC","Salt Lake City, UT","UT",14457,"RAP","Rapid City, SD","SD",2019,
2565.00,"AX","Trans States Airlines",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
2566.00,"F9","Frontier Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2575.00,"F9","Frontier Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2576.00,"DL","Delta Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",10397,"ATL","Atlanta, GA","GA",2019,
2576.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
2582.00,"DL","Delta Air Lines Inc.",13487,"MSP","Minneapolis, MN","MN",14457,"RAP","Rapid City, SD","SD",2019,
2583.00,"YV","Mesa Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",14107,"PHX","Phoenix, AZ","AZ",2019,
2589.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
2590.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
2590.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
2596.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",14457,"RAP","Rapid City, SD","SD",2019,
2605.00,"OO","SkyWest Airlines Inc.",10141,"ABR","Aberdeen, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
2609.00,"AX","Trans States Airlines",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
2615.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",14869,"SLC","Salt Lake City, UT","UT",2019,
2619.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2621.00,"UA","United Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2647.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
2652.00,"F9","Frontier Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
2659.00,"OO","SkyWest Airlines Inc.",14869,"SLC","Salt Lake City, UT","UT",14457,"RAP","Rapid City, SD","SD",2019,
2663.00,"F9","Frontier Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
2671.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
2674.00,"F9","Frontier Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2695.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",14457,"RAP","Rapid City, SD","SD",2019,
2705.00,"DL","Delta Air Lines Inc.",14457,"RAP","Rapid City, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
2712.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2724.00,"OO","SkyWest Airlines Inc.",10141,"ABR","Aberdeen, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
2729.00,"OO","SkyWest Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
2731.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",14457,"RAP","Rapid City, SD","SD",2019,
2735.00,"ZW","Air Wisconsin Airlines Corp",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
2737.00,"OO","SkyWest Airlines Inc.",10141,"ABR","Aberdeen, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
2739.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",14869,"SLC","Salt Lake City, UT","UT",2019,
2743.00,"UA","United Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2746.00,"F9","Frontier Airlines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2749.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",11775,"FSD","Sioux Falls, SD","SD",2019,
2752.00,"OO","SkyWest Airlines Inc.",14457,"RAP","Rapid City, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
2765.00,"AX","Trans States Airlines",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2779.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
2779.00,"G4","Allegiant Air",12889,"LAS","Las Vegas, NV","NV",11775,"FSD","Sioux Falls, SD","SD",2019,
2781.00,"DL","Delta Air Lines Inc.",14457,"RAP","Rapid City, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
2790.00,"DL","Delta Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",10397,"ATL","Atlanta, GA","GA",2019,
2791.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA","GA",11775,"FSD","Sioux Falls, SD","SD",2019,
2794.00,"DL","Delta Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",10397,"ATL","Atlanta, GA","GA",2019,
2798.00,"OO","SkyWest Airlines Inc.",13487,"MSP","Minneapolis, MN","MN",10141,"ABR","Aberdeen, SD","SD",2019,
2806.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
2814.00,"YX","Republic Airline",11292,"DEN","Denver, CO","CO",14457,"RAP","Rapid City, SD","SD",2019,
2817.00,"OO","SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",11775,"FSD","Sioux Falls, SD","SD",2019,
2824.00,"OO","SkyWest Airlines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
2825.00,"AX","Trans States Airlines",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2826.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
2826.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
2834.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA","GA",11775,"FSD","Sioux Falls, SD","SD",2019,
2840.00,"UA","United Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2841.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
2842.00,"UA","United Air Lines Inc.",11292,"DEN","Denver, CO","CO",11775,"FSD","Sioux Falls, SD","SD",2019,
2865.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
2883.00,"ZW","Air Wisconsin Airlines Corp",11775,"FSD","Sioux Falls, SD","SD",13930,"ORD","Chicago, IL","IL",2019,
2892.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
2896.00,"DL","Delta Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",10397,"ATL","Atlanta, GA","GA",2019,
2898.00,"G4","Allegiant Air",11775,"FSD","Sioux Falls, SD","SD",12889,"LAS","Las Vegas, NV","NV",2019,
2903.00,"G4","Allegiant Air",14457,"RAP","Rapid City, SD","SD",10466,"AZA","Phoenix, AZ","AZ",2019,
2912.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",11775,"FSD","Sioux Falls, SD","SD",2019,
2926.00,"DL","Delta Air Lines Inc.",13487,"MSP","Minneapolis, MN","MN",11775,"FSD","Sioux Falls, SD","SD",2019,
2932.00,"UA","United Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2942.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA","GA",11775,"FSD","Sioux Falls, SD","SD",2019,
2945.00,"DL","Delta Air Lines Inc.",14457,"RAP","Rapid City, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
2948.00,"DL","Delta Air Lines Inc.",11775,"FSD","Sioux Falls, SD","SD",13487,"MSP","Minneapolis, MN","MN",2019,
2957.00,"AX","Trans States Airlines",14457,"RAP","Rapid City, SD","SD",11292,"DEN","Denver, CO","CO",2019,
2960.00,"DL","Delta Air Lines Inc.",10397,"ATL","Atlanta, GA","GA",11775,"FSD","Sioux Falls, SD","SD",2019,
2966.00,"G4","Allegiant Air",10466,"AZA","Phoenix, AZ","AZ",14457,"RAP","Rapid City, SD","SD",2019,
